status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
5281959998_10150959665024999,"Among the voters at P.S. 89 in Lower Manhattan this morning.

Photo: Sam Hodgson for The New York Times","Instagram photo by Sam Hodgson • Nov 8, 2016 at 3:32pm UTC",link,https://www.instagram.com/p/BMjeZg9AHQE/,2016-11-08 14:55:00,7701,146,213
5281959998_10150959495944999,Here's one way to pass the time while you sit in suspense.,"Your Election Day Questions, Answered",link,http://www.nytimes.com/2016/11/08/podcasts/your-election-day-questions-answered.html?smid=fb-nytimes&smtyp=cur,2016-11-08 14:40:00,56,20,9
5281959998_10150959623089999,"Election Day is all about waiting. In the meantime, here's a photo of the sun rising over the National Mall in Washington this morning.

Photo: Al Drago/The New York Times (via instagram.com/nytimes)",Timeline Photos,photo,https://www.facebook.com/nytimes/photos/a.283559809998.33779.5281959998/10150959623089999/?type=3,2016-11-08 14:30:00,1145,17,42
5281959998_10150959624964999,We’ll know pretty quickly whether Hillary Clinton is poised to win in a knockout.,What Time Will the Presidency Be Decided?,link,http://www.nytimes.com/2016/11/09/upshot/election-guide-two-paths-for-how-the-night-might-proceed.html?smid=fb-nytimes&smtyp=cur,2016-11-08 14:20:00,6619,620,1039
5281959998_10150959261844999,"As she entered Aleppo, Times reporter Anne Barnard saw a moonscape of war turn into a functioning city.",My Journey Into Aleppo,link,http://www.nytimes.com/2016/11/09/world/middleeast/syria-aleppo-war.html?smid=fb-nytimes&smtyp=cur,2016-11-08 14:10:00,77,19,21
5281959998_10150959638824999,"Hillary Clinton called voting for herself “a humbling feeling.” Donald J. Trump said he ""decided to vote for Trump.""

We will be updating this story live throughout Election Day.","Presidential Election Live: Hillary Clinton and Donald Trump Vote, but a Changing Electorate Will Decide",link,http://www.nytimes.com/2016/11/08/us/politics/election-live.html?smid=fb-nytimes&smtyp=cur,2016-11-08 14:00:12,1217,766,244
5281959998_10150959371729999,"Since 1852, the results of 41 U.S. presidential elections have appeared on the front pages of The New York Times.",New York Times Election Front Pages,link,http://www.nytimes.com/interactive/2016/11/08/us/elections/front-page-election-archive.html?smid=fb-nytimes&smtyp=cur,2016-11-08 13:50:00,583,47,106
5281959998_10150959556359999,"Our photographers are sharing Election Day scenes from Manhattan, Miami and polling sites across the country. Follow along here: instagram.com/nytimes",Election Day Scenes on Instagram,video,https://www.facebook.com/nytimes/videos/10150959556359999/,2016-11-08 13:40:00,87,8,20
5281959998_10150959293949999,"Gently spiced with cinnamon, tinged with brown sugar and loaded with apple butter, it’s as deeply flavored as an apple pie can be.

See The New York Times Food's most popular apple pies for Thanksgiving: http://nyti.ms/2fwvnj9",Double Apple Pie Recipe,link,http://cooking.nytimes.com/recipes/1016924-double-apple-pie?smid=fb-nytimes&smtyp=cur,2016-11-08 13:20:00,222,7,114
5281959998_10150959426089999,"What's life like for a photographer covering a presidential campaign? 

Experience a 360° day on the trail with our photographer Doug Mills, who has been covering Hillary Clinton.","Click, Run, Click Again",video,https://www.facebook.com/nytimes/videos/10150959426089999/,2016-11-08 13:10:00,335,39,70
5281959998_10150959534399999,"Donald J. Trump was met with a mix of cheers and boos as he left his motorcade to vote at a Manhattan polling place. Inside, he was greeted by more booing. http://nyti.ms/2fBxUqW","Donald Trump, Amid Cheers and Jeers, Casts His Vote",video,https://www.facebook.com/nytimes/videos/10150959534399999/,2016-11-08 13:01:37,2618,777,508
5281959998_10150959061799999,"Hillary Clinton's image ""has always been carefully managed, and our access to behind-the-scenes activity is rare,"" writes Todd Heisler, a staff photographer for The Times.",Life in the Lights,link,http://www.nytimes.com/2016/11/09/us/politics/hillary-clinton-presidential-campaign.html?smid=fb-nytimes&smtyp=cur,2016-11-08 12:55:00,281,64,27
5281959998_10150959264114999,"WikiLeaks' document releases have often benefited Russia. Read our examination from August and watch an exclusive interview with the Wikileaks founder, Julian Assange.

A reason to binge on some of our best long reads: Unlimited access to all New York Times digital platforms is free through Wednesday.",How Russia Often Benefits When Julian Assange Reveals the West’s Secrets,link,http://www.nytimes.com/2016/09/01/world/europe/wikileaks-julian-assange-russia.html?smid=fb-nytimes&smtyp=cur,2016-11-08 12:40:00,266,174,105
5281959998_10150959486169999,"Donald J. Trump appeared to be in good spirits when he and his wife, Melania, arrived at a Manhattan polling place on the Upper East Side to vote.

Updates: http://nyti.ms/2fPUPDS

Photo: Damon Winter/The New York Times",Timeline Photos,photo,https://www.facebook.com/nytimes/photos/a.283559809998.33779.5281959998/10150959486169999/?type=3,2016-11-08 12:35:00,378,232,47
5281959998_10150959507939999,We're live in Missouri talking to first time voters. Comment with your questions and we'll ask some.,NYT Politics,video,https://www.facebook.com/nytpolitics/videos/1036652893123557/,2016-11-08 12:21:12,281,54,0
5281959998_10150959361284999,"""I am voting even before coffee.""",America Goes to the Polls ... Early,link,http://www.nytimes.com/2016/11/09/us/politics/polls-voters.html?smid=fb-nytimes&smtyp=cur,2016-11-08 12:20:00,923,50,31
5281959998_10150959480034999,"We're at Bates College in Lewiston, Maine, to talk with first-time voters. Comment with your questions and NYT's Jess Bidgood will ask some.",NYT Politics,video,https://www.facebook.com/nytpolitics/videos/1036628883125958/,2016-11-08 12:03:11,165,67,0
5281959998_10150959163949999,"Visitors are leaving their ""I Voted"" stickers on the grave sites of 4 prominent suffragists.",Four Prominent Suffragist Grave Sites in the Bronx Anticipating a Surge in Visitors This Election Day,link,http://www.nytimes.com/2016/11/09/nyregion/suffragist-gravesites-stickers-cemetery.html?smid=fb-nytimes&smtyp=cur,2016-11-08 12:00:00,15018,147,1991
5281959998_10150959329069999,"Prince Harry has criticized the news media before, but never in such an angry and formal fashion.","Prince Harry Denounces Media Coverage of His Girlfriend, Meghan Markle",link,http://www.nytimes.com/2016/11/09/world/europe/prince-harry-girlfriend-meghan-markle.html?smid=fb-nytimes&smtyp=cur,2016-11-08 11:40:01,3377,259,225
5281959998_10150959316949999,"“It’s a humbling feeling,” Hillary Clinton said of casting a vote for herself for president.",Hillary Clinton Votes,video,https://www.facebook.com/nytimes/videos/10150959316949999/,2016-11-08 11:30:00,18835,592,1302
5281959998_10150959352284999,"Senate control could hinge on 10 states, New Hampshire, North Carolina and Nevada chief among them. Here’s a guide.",Will Democrats Regain Control of the Senate? 10 Races to Watch,link,http://www.nytimes.com/2016/11/08/us/politics/senate-races.html?smid=fb-nytimes&smtyp=cur,2016-11-08 11:20:00,544,68,59
5281959998_10150959367164999,"It's Election Day, and we're in Jackson Heights, Queens, one of the most diverse neighborhoods in the U.S. Leave your questions for voters in the comments, and NYT reporter Deborah Acosta will ask some. #50States",Election Day 2016: Jackson Heights Polling Center,video,https://www.facebook.com/nytimes/videos/10150959367164999/,2016-11-08 11:00:17,10549,5697,1617
5281959998_10150959188354999,"How we sent news alerts on Election Day in 1944: Updates were projected on a screen in Times Square. Light beams indicated the winner.

Photo: Ernie Sisto/The New York Times (via instagram.com/nytarchives)","Instagram photo by New York Times Archives • Nov 8, 2016 at 12:04pm UTC",link,https://www.instagram.com/p/BMjGsj3hQ8U/,2016-11-08 11:00:00,579,19,68
5281959998_10150958160539999,"From April: A special elevator; a separate airline terminal; a ticket to escape long lines. Behind the velvet rope separating the rich from the rest.

A reason to binge on some of our best long reads: Unlimited access to all New York Times digital platforms is free through Wednesday.","In an Age of Privilege, Not Everyone Is in the Same Boat",link,http://www.nytimes.com/2016/04/24/business/economy/velvet-rope-economy.html?smid=fb-nytimes&smtyp=cur,2016-11-08 10:40:01,114,24,17
5281959998_10150959187194999,Here are the fake stories and memes we've seen so far on election day.,"We’re Tracking Hoaxes, Fake News and Other Election Misinformation",link,http://www.nytimes.com/2016/11/09/us/politics/debunk-fake-news-election-day.html?smid=fb-nytimes&smtyp=cur,2016-11-08 10:25:00,967,237,506
5281959998_10150959323694999,"It's Election Day and we're in Portland, Maine chatting with a first-time voter. Comment with your questions and NYT reporter Jess Bidgood will ask them.",NYT Politics,video,https://www.facebook.com/nytpolitics/videos/1036438196478360/,2016-11-08 10:18:51,118,24,0
5281959998_10150959303219999,We're in Philadelphia talking to people who are voting for the first time today. Comment with your questions and Anna North of The New York Times Opinion Section will answer some.,NYT Politics,video,https://www.facebook.com/nytpolitics/videos/1036394573149389/,2016-11-08 09:58:44,331,60,0
5281959998_10150959050824999,"At Donald J. Trump's rallies, ""the press is routinely harassed by supporters and insulted by the candidate himself,"" writes Damon Winter, a staff photographer for The Times.","In Sight, Yet Elusive",link,http://www.nytimes.com/2016/11/09/us/politics/donald-trump-presidential-campaign.html?smid=fb-nytimes&smtyp=cur,2016-11-08 09:55:00,362,188,95
5281959998_10150959083924999,CNN scheduled more than a dozen rehearsals for election night with a 25-person on-air team.,TV Networks Face a Skeptical Public on Election Night,link,http://www.nytimes.com/2016/11/08/business/media/tv-networks-big-worry-voters-wont-trust-them-on-election-night.html?smid=fb-nytimes&smtyp=cur,2016-11-08 09:25:00,170,91,46
5281959998_10150959210414999,"Hillary Clinton cast her vote on Tuesday in Chappaqua, New York.

Photo: Doug Mills/The New York Times",Timeline Photos,photo,https://www.facebook.com/nytimes/photos/a.283559809998.33779.5281959998/10150959210414999/?type=3,2016-11-08 09:10:00,9746,230,216
5281959998_10150959241239999,"We're live in Tallahassee, Florida talking to college students who are voting for the first time today. Comment with your questions.",Video From The New York Times,video,https://www.facebook.com/nytvideo/videos/1778083712409143/,2016-11-08 09:09:15,395,83,0
5281959998_10150959118124999,Hillary Clinton's last day of campaigning started and ended with the closest thing to love she has experienced yet in this race.,Hillary Clinton Feels the Love on Her Campaign’s Last Day,link,http://www.nytimes.com/2016/11/08/us/politics/clinton-rally.html?smid=fb-nytimes&smtyp=cur,2016-11-08 08:55:00,13613,338,659
5281959998_10150959121904999,"Voters in swing states will determine the next President of the United States. 

Step into voting booths in North Carolina, Ohio and Florida, where the race is tight. Here's the 360° experience.",Cast Your Ballot,video,https://www.facebook.com/nytimes/videos/10150959121904999/,2016-11-08 08:45:00,473,67,66
5281959998_10150959131209999,"What did we learn from this election season? Hate sells, the Editorial Board writes in The New York Times Opinion Section.",What 2016 Has Taught Us,link,http://www.nytimes.com/2016/11/08/opinion/what-2016-has-taught-us.html?smid=fb-nytimes&smtyp=cur,2016-11-08 08:25:01,557,191,128
5281959998_10150958411219999,"What’s the top issue that’s driving your vote today, and why? We may feature your response on the nytimes.com homepage or our social media channels.",,status,,2016-11-08 07:55:00,219,1122,25
5281959998_10150959090329999,"""If we don’t win, this will be the single greatest waste of time, energy and money in my life,"" Donald J. Trump said.",Donald Trump Soaks in the Adulation in Improvised Final Stop,link,http://www.nytimes.com/2016/11/08/us/politics/trump-rally.html?smid=fb-nytimes&smtyp=cur,2016-11-08 07:25:01,912,1003,375
5281959998_10150959070744999,Daily Briefing: Here's what you need to know today.,Your Tuesday Briefing,link,http://www.nytimes.com/2016/11/08/briefing/us-briefing-hillary-clinton-donald-trump-new-delhi.html?smid=fb-nytimes&smtyp=cur,2016-11-08 06:30:00,118,48,25
5281959998_10150959033799999,"Election Day is here at last. Here is what to look for from the voters.
We will be updating this story live throughout the day.","Presidential Election Live: Hillary Clinton and Donald Trump Vote, but a Changing Electorate Will Decide",link,http://www.nytimes.com/2016/11/08/us/politics/election-live.html?smid=fb-nytimes&smtyp=cur,2016-11-08 06:25:00,231,89,32
5281959998_10150958987329999,"""It was really great that a black guy could get elected president, and I have a lot of respect for what he has achieved,"" one woman in Germany said about Barack Obama. ""But no president can achieve what they want.""",Europeans View Obama’s Exit With a Mix of Admiration and Regret,link,http://www.nytimes.com/2016/11/07/world/europe/europeans-view-obamas-exit-with-a-mix-of-admiration-and-regret.html?smid=fb-nytimes&smtyp=cur,2016-11-08 05:55:00,4080,244,420
5281959998_10150959019109999,"""We still live in an extremely chauvinist, sexist, misogynist country. And that's why Hillary Clinton needs to be president,"" Madonna said.",Madonna Brings Feminist Message to Surprise Concert for Hillary Clinton,link,http://www.nytimes.com/2016/11/09/nyregion/madonna-brings-feminist-message-to-surprise-concert-for-hillary-clinton.html?smid=fb-nytimes&smtyp=cur,2016-11-08 05:30:00,9360,400,536
5281959998_10150958191049999,"“Voting is very much about a sense of duty and responsibility. If your parents have implanted in your mind that there’s a duty and responsibility, you’re much more likely to vote.”",What Really Makes Us Vote? It May Be Our Parents,link,http://www.nytimes.com/2016/11/07/well/family/what-really-makes-us-vote-it-may-be-our-parents.html?smid=fb-nytimes&smtyp=cur,2016-11-08 05:25:00,4065,205,1164
5281959998_10150958159414999,"From May: The body fights back hard against major weight loss. These contestants on ""The Biggest Loser"" show why.

A reason to binge on some of our best long reads: Unlimited access to all New York Times digital platforms is free through Wednesday.","After ‘The Biggest Loser,’ Their Bodies Fought to Regain Weight",link,http://www.nytimes.com/2016/05/02/health/biggest-loser-weight-loss.html?smid=fb-nytimes&smtyp=cur,2016-11-08 05:10:00,289,52,118
5281959998_10150958300114999,A brief guide on what to expect and how to prepare.,"Voting Guide: How, When and Where to Vote",link,http://www.nytimes.com/2016/11/08/us/politics/voting-guide.html?smid=fb-nytimes&smtyp=cur,2016-11-08 04:55:00,132,40,33
5281959998_10150958977004999,Theresa May received a rocky reception on a visit to India.,Hopes for U.K. Trade Deal With India Hit a Snag: Immigration,link,http://www.nytimes.com/2016/11/08/world/europe/uk-britain-india-theresa-may-narendra-modi.html?smid=fb-nytimes&smtyp=cur,2016-11-08 03:55:00,614,97,113
5281959998_10150957635779999,"American warplanes are flying bombing missions against ISIS' ""leadership, command and control, and resources"" in Raqqa.",U.S.-Backed Militia Opens Drive on ISIS Capital in Syria,link,http://www.nytimes.com/2016/11/07/world/middleeast/us-backed-militia-opens-drive-on-isis-capital-in-syria.html?smid=fb-nytimes&smtyp=cur,2016-11-08 03:25:00,183,26,22
5281959998_10150958777714999,"The German couple, who were held by Somali pirates in 2008, were said to have been abducted again. The woman was said to have been killed.",Sailing Couple Seized by Somali Pirates in 2008 Is Apparently Abducted Off Philippines,link,http://www.nytimes.com/2016/11/08/world/asia/philippines-kidnapped-german-sailors.html?smid=fb-nytimes&smtyp=cur,2016-11-08 02:55:01,253,67,86
5281959998_10150958646104999,"“It is as though we are under siege. We can’t go outside, to malls or movies where the air is not purified. How can one live like this?”","Smog Chokes Delhi, Leaving Residents ‘Cowering by Our Air Purifiers’",link,http://www.nytimes.com/2016/11/08/world/asia/india-delhi-smog.html?smid=fb-nytimes&smtyp=cur,2016-11-08 01:55:00,506,146,516
5281959998_10150958764614999,"President Obama: ""I still believe in hope. I'm still as optimistic as ever about our future and that's because of you, the American people.""",,video,https://www.facebook.com/nytimes/videos/10150958764614999/,2016-11-08 01:25:00,11703,443,1073
5281959998_10150958586214999,Some of the world's largest banks are financing the Dakota Access pipeline. Now they're under fire from environmentalists.,Environmentalists Target Bankers Behind Dakota Pipeline,link,http://www.nytimes.com/2016/11/08/business/energy-environment/environmentalists-blast-bankers-behind-dakota-pipeline.html?smid=fb-nytimes&smtyp=cur,2016-11-08 00:55:00,2923,77,770
5281959998_10150958623969999,"When violence erupted in a South Bronx home, a 9-year-old ran for her life, and her grandmother was killed. Read Heaven’s story.",Grandmother’s Killing Lays Bare a Dilemma in Child Welfare Work,link,http://www.nytimes.com/2016/11/08/nyregion/murder-40-bronx-grandparents.html?smid=fb-nytimes&smtyp=cur,2016-11-08 00:25:01,158,27,69
5281959998_10150958806289999,"Bruce Springsteen: ""Let's all do our part so we can look back on 2016 and say, we stood with Hillary Clinton on the right side of history. That's why I'm standing here with you tonight, for the dream of a better America.""",,video,https://www.facebook.com/nytimes/videos/10150958806289999/,2016-11-08 00:10:00,29822,988,4195
5281959998_10150958630764999,President Obama is taking a victory lap on late-night talk shows.,It’s Late Night With President Obama,link,http://www.nytimes.com/2016/11/08/arts/television/its-late-night-with-president-obama.html?smid=fb-nytimes&smtyp=cur,2016-11-07 23:55:00,1186,90,62
5281959998_10150958583969999,"""What makes Hillary Clinton tick has always been a 1960s-style idealism about making the world a better place,"" Nicholas Kristof writes in The New York Times Opinion Section.",‘I’m With Her’: The Strengths of Hillary Clinton,link,http://www.nytimes.com/2016/11/06/opinion/sunday/im-with-her-the-strengths-of-hillary-clinton.html?smid=fb-nytimes&smtyp=cur,2016-11-07 23:35:00,10799,510,1876
5281959998_10150958735304999,The states that matter the most on Election Day. (via The Upshot),What Are the States to Watch?,link,http://www.nytimes.com/2016/11/08/upshot/what-are-the-states-to-watch.html?smid=fb-nytimes&smtyp=cur,2016-11-07 23:10:01,216,47,35
5281959998_10150958750039999,"""When your kids and grandkids ask what you did in 2016, when everything was on the line, I want you to be able to say that you did vote, you voted for an inclusive, big-hearted, open-minded country, future, that will make sure that we all keep moving together because I do believe we are stronger together."" — Hillary Clinton at a rally in Philadelphia",,video,https://www.facebook.com/nytimes/videos/10150958750039999/,2016-11-07 22:55:00,17251,662,1316
5281959998_10150958127579999,"From June: After months of waiting, NYT journalist Declan Walsh got a government visa to visit Syria. Here's what he saw in one of the world's most violent war zones.

A reason to binge on some of our best long reads: Unlimited access to all New York Times digital platforms is free through Wednesday.",What I Saw in Syria,link,http://www.nytimes.com/interactive/2016/06/10/world/middleeast/syria-road-trip.html?smid=fb-nytimes&smtyp=cur,2016-11-07 22:40:00,148,16,34
5281959998_10150958705184999,"“I can offer you my forgiveness, which is—and forever will be—the only part of me that you can ever claim as yours.”

(via The New York Times Opinion Section)",A Letter From the Harvard Women's Soccer Team,link,http://kristof.blogs.nytimes.com/2016/11/07/a-letter-from-the-harvard-womens-soccer-team/?smid=fb-nytimes&smtyp=cur,2016-11-07 22:25:00,3035,74,649
5281959998_10150958670989999,"How did the FBI read 650,000 emails so quickly?",How the F.B.I. Reviewed Thousands of Emails in One Week,link,http://www.nytimes.com/2016/11/08/us/politics/hillary-clinton-donald-trump-fbi-emails.html?smid=fb-nytimes&smtyp=cur,2016-11-07 21:55:00,1795,692,588
5281959998_10150958659869999,"On the eve of the election, our model gives Hillary Clinton an 84% chance of victory, and the Democrats a 55% chance of Senate control. 

Here's the latest from The Upshot: http://nyti.ms/2aZ5kzG",Timeline Photos,photo,https://www.facebook.com/nytimes/photos/a.283559809998.33779.5281959998/10150958659869999/?type=3,2016-11-07 21:25:55,16518,1263,1665
5281959998_10150958568809999,"Because Election Day is almost here: A two-minute look at Hillary Clinton, Donald J. Trump and the 2016 election.",2016 Election in 2 Minutes,video,https://www.facebook.com/nytimes/videos/10150958568809999/,2016-11-07 20:55:00,1859,332,534
5281959998_10150958101494999,"From May: Over 1 million people are buried on a strip of land in NYC that's off-limits to the public. We uncovered some of their stories.

A reason to binge on some of our best long reads: Unlimited access to all New York Times digital platforms is free through Wednesday.",Unearthing the Secrets of New York’s Mass Graves,link,http://www.nytimes.com/interactive/2016/05/15/nyregion/new-york-mass-graves-hart-island.html?smid=fb-nytimes&smtyp=cur,2016-11-07 20:40:00,146,28,63
5281959998_10150958593529999,An hour-by-hour look.,What Time Will Polls Close on Election Night? (And When Will We Know Who Won?),link,http://www.nytimes.com/interactive/2016/11/07/us/elections/polls-closing-times.html?smid=fb-nytimes&smtyp=cur,2016-11-07 20:25:00,4244,424,3800
5281959998_10150957572504999,"A party that produces Donald J. Trump as its nominee is at war with reason, writes Peter Wehner in The New York Times Opinion Section.",Is There Life After Trump?,link,http://www.nytimes.com/2016/11/06/opinion/campaign-stops/is-there-life-after-trump.html?smid=fb-nytimes&smtyp=cur,2016-11-07 19:58:29,3421,385,943
5281959998_10150958503724999,"Hillary Clinton gave a sunny and optimistic summation of her candidacy, while Donald J. Trump assailed the “crooked media” and attacked a “corrupt Washington establishment.”",Optimism From Hillary Clinton and Darkness From Donald Trump at Campaign’s End,link,http://www.nytimes.com/2016/11/08/us/politics/hillary-clinton-donald-trump.html?smid=fb-nytimes&smtyp=cur,2016-11-07 19:36:18,7580,680,1342
5281959998_10150958522174999,"Throughout the presidential election, we've been live with you here on Facebook. Check out our highlights paired with some of your comments that stood out to us.",2016 Presidential Election Highlights,video,https://www.facebook.com/nytimes/videos/10150958522174999/,2016-11-07 19:23:56,915,797,157
5281959998_10150958224029999,"""What old men know is that things blown up — customs, folkways, social compacts, human bodies — cannot so easily be put right,"" Harry Belafonte writes in The New York Times Opinion Section.",Harry Belafonte: What Do We Have to Lose? Everything,link,http://www.nytimes.com/2016/11/07/opinion/campaign-stops/harry-belafonte-what-do-we-have-to-lose-everything.html?smid=fb-nytimes&smtyp=cur,2016-11-07 18:55:00,7771,183,3281
5281959998_10150958425294999,"The most passionately pro-weirdo show on television. What's not to love about ""Bob's Burgers""?",NYT Watching Recommendation of the Day: 'Bob's Burgers',link,http://www.nytimes.com/watching/recommendations/watching-tv-bobs-burgers?smid=fb-nytimes&smtyp=cur,2016-11-07 18:40:00,4113,428,504
5281959998_10150958439909999,"The Hispanic voter surge is real, and it’s big. (via The Upshot)","This Time, There Really Is a Hispanic Voter Surge",link,http://www.nytimes.com/2016/11/08/upshot/this-time-there-really-is-a-hispanic-voter-surge.html?smid=fb-nytimes&smtyp=cur,2016-11-07 18:26:25,34535,776,4279
5281959998_10150958250414999,"“She wants to preach an ideology of female empowerment, through #womenwhowork, yet practice another, all while profiting off the very demographic she’s essentially working to oppress by helping to elect Donald Trump as president.” Read on in The New York Times Opinion Section.",What Ivanka Trump Can’t Sell,link,http://www.nytimes.com/2016/11/07/opinion/campaign-stops/what-ivanka-trump-cant-sell.html?smid=fb-nytimes&smtyp=cur,2016-11-07 17:55:00,3968,621,466
5281959998_10150958194759999,"This week's ""Westworld"" gave us the show's most haunting and affecting sequence yet.","‘Westworld’ Season 1, Episode 6: The Tipping Point",link,http://www.nytimes.com/2016/11/06/arts/television/westworld-season-1-episode-6-recap.html?smid=fb-nytimes&smtyp=cur,2016-11-07 17:40:27,550,39,41
5281959998_10150958353519999,"A woman was killed after being pushed in front of an oncoming subway train at Times Square this afternoon, police said.",Woman Thrown in Front of Train at Times Square Subway Station Is Killed,link,http://www.nytimes.com/2016/11/08/nyregion/person-thrown-in-front-of-subway-train-is-killed-police-say.html?smid=fb-nytimes&smtyp=cur,2016-11-07 17:25:00,1081,1317,1932
5281959998_10150958124869999,"From June: How one school became a battleground over which children benefit from a separate and unequal system.

A reason to binge on some of our best long reads: Unlimited access to all New York Times digital platforms is free through Wednesday.",Choosing a School for My Daughter in a Segregated City,link,http://www.nytimes.com/2016/06/12/magazine/choosing-a-school-for-my-daughter-in-a-segregated-city.html?smid=fb-nytimes&smtyp=cur,2016-11-07 17:10:00,185,27,24
5281959998_10150958344969999,"We're putting on a live puppet show re-enacting the 2016 election. Take a stroll down memory lane as we go through the biggest moments of the campaign, with puppets designed by Hunter Kaczorowski.",2016 Election Puppet Show,video,https://www.facebook.com/nytimes/videos/10150958344969999/,2016-11-07 16:59:54,1210,802,401
5281959998_10150958232654999,"The Mannequin Challenge: still fun, not yet ruined by adults.",Mannequin Challenge Is the New Viral Video Sensation You Probably Can’t Avoid,link,http://www.nytimes.com/2016/11/08/style/mannequin-challenge-is-the-new-viral-video-sensation-you-probably-cant-avoid.html?smid=fb-nytimes&smtyp=cur,2016-11-07 16:55:00,638,73,104
5281959998_10150958224079999,"Our ""The Walking Dead"" recapper wants to know: Which song, played incessantly, would break you?","‘The Walking Dead’ Season 7, Episode 3: The Ballad of Daryl and Dwight",link,http://www.nytimes.com/2016/11/06/arts/television/the-walking-dead-season-7-episode-3-the-ballad-of-daryl-and-dwight.html?smid=fb-nytimes&smtyp=cur,2016-11-07 16:46:29,155,123,16
5281959998_10150958178419999,"She was sidelined by a flat tire in the TCS New York City Marathon's wheelchair event. A rookie police officer and others came to her aid, only to learn later she was an Olympic gold medalist.",Strangers Help a Wheelchair Racer (and Find Out Later She’s a Gold Medalist),link,http://www.nytimes.com/2016/11/08/sports/new-york-marathon-zou-lihong-wheelchair.html?smid=fb-nytimes&smtyp=cur,2016-11-07 16:25:00,953,17,79
5281959998_10150958162729999,"8 years ago, Barack Obama laid out a bold agenda for change. It will be up to someone else to complete it.",An Unfinished Presidency: Obama Passes the Baton,link,http://www.nytimes.com/2016/11/08/us/politics/barack-obama-transition.html?smid=fb-nytimes&smtyp=cur,2016-11-07 15:55:30,2004,294,208
5281959998_10150958072619999,"The Democrats are slight favorites to win the Senate, according to The Upshot's elections model.",2016 Senate Election Forecast,link,http://www.nytimes.com/interactive/2016/upshot/senate-election-forecast.html?smid=fb-nytimes&smtyp=cur,2016-11-07 15:27:18,1453,105,96
5281959998_10150958141049999,Carmen Joan Edwards spent 15 years working toward becoming a naturalized U.S. citizen. She's now eligible to vote on Election Day.,Naturalization: Becoming an American,video,https://www.facebook.com/nytimes/videos/10150958141049999/,2016-11-07 15:11:29,3762,146,181
5281959998_10150957999909999,Californians will be voting on 17 statewide initiatives this year. Here's what the state's leading newspapers are endorsing.,California Today: How Do Top Newspapers Line Up on the Election?,link,http://www.nytimes.com/2016/11/07/us/california-today-propositions-newspapers-endorsements.html?smid=fb-nytimes&smtyp=cur,2016-11-07 14:56:20,81,42,16
5281959998_10150958051714999,"Regardless of whether Hillary Clinton or Donald J. Trump wins on Election Day, the very survival of the Supreme Court as an independent body will be at stake, the Editorial Board writes in The New York Times Opinion Section.",A Coup Against the Supreme Court,link,http://www.nytimes.com/2016/11/07/opinion/a-coup-against-the-supreme-court.html?smid=fb-nytimes&smtyp=cur,2016-11-07 14:25:00,2780,326,2305
5281959998_10150958116574999,"A reason to binge on some of our best long reads: Unlimited access to all New York Times digital platforms is free through Wednesday. 

From March: You knew right then and there. The loser, this kid from Michigan named Hamzah Aljahmi, now 0-1, was unconscious. And the winner, Anthony Taylor, now 1-0, was sobbing.",Two Men Entered the Ring for Their First Professional Fight. Then Something Went Wrong.,link,http://www.nytimes.com/2016/03/28/sports/boxing-youngstown-anthony-taylor-hamzah-aljahmi.html?smid=fb-nytimes&smtyp=cur,2016-11-07 14:10:00,87,10,22
5281959998_10150958036164999,A lot rides on how large this group will be on Election Day.,Donald Trump’s Big Bet on Less Educated Whites,link,http://www.nytimes.com/interactive/2016/11/07/us/how-trump-can-win.html?smid=fb-nytimes&smtyp=cur,2016-11-07 13:55:00,1649,562,1179
5281959998_10150958024099999,"A vegetarian main to rival every other dish at Thanksgiving. 

See more vegetarian recipes for your holiday feast: http://nyti.ms/2fsvX1l",Whole-Roasted Stuffed Squash Recipe,link,http://cooking.nytimes.com/recipes/1017780-whole-roasted-stuffed-delicata-squash?smid=fb-nytimes&smtyp=cur,2016-11-07 13:25:01,278,52,157
5281959998_10150958085764999,"Lauren Hard and Paul Moon of The New York Times are at Pure Yoga with Sarah Attia, founder of the Somadome in New York. Ask your questions in the comments.",The New York Times - Well - Health,video,https://www.facebook.com/WellNYT/videos/1165618010225227/,2016-11-07 13:06:08,70,6,0
5281959998_10150957986769999,Grab a seat. This is a story about how a sandwich is not just a sandwich.,The Chopped Cheese’s Sharp Rise to Fame,link,http://www.nytimes.com/2016/11/08/nyregion/chopped-cheese-sandwich-harlem.html?smid=fb-nytimes&smtyp=cur,2016-11-07 12:55:00,237,53,72
5281959998_10150958061204999,"Nicholas Kristof, a columnist for The New York Times Opinion Section, is talking about James Comey, Donald J. Trump and Hillary Clinton. Ask your questions in the comments.",Nicholas Kristof,video,https://www.facebook.com/kristof/videos/10154512874687891/,2016-11-07 12:45:15,144,40,0
5281959998_10150957984614999,"1917: “Women of all ages, from the nearly feeble to the vigorously youthful, walked side by side — all seemingly fired by enthusiasm for their cause.”

Photo: The New York Times (via instagram.com/nytarchives)","Instagram photo by New York Times Archives • Nov 7, 2016 at 1:32pm UTC",link,https://www.instagram.com/p/BMgr8zwBZwQ/,2016-11-07 12:40:01,23321,257,11486
